dataset,dialogue_id,utterance_idx,speaker,split,utterance,gpt-4o_intention
casino,93,9,mturk_agent_1,train,"Yes, I agree.  To confirm, you will get 2 waters, 2 food, and no firewood.  I will get 1 water, 1 food, and 3 firewood.  Thank you!",Reconfirm the distribution and express gratitude.
casino,161,0,mturk_agent_1,train,Looking forward to the trip.  They gave up the bare essentials but I could really use some extra supplies.🙂,Expressing anticipation and hinting at a need for additional supplies
casino,161,1,mturk_agent_2,train,"I could too, I am a little short on a few things!",Agreeing and sharing a similar need for supplies
casino,161,2,mturk_agent_1,train,My biggest concern is water.  I could really use more.  That and some extra food.,Specifying a primary concern for water and additional food
casino,161,3,mturk_agent_2,train,My biggest concern is food and then water.,Expressing a primary concern for food and then water
casino,161,4,mturk_agent_1,train,"I'm going to need quite a bit more water, at least 2 packages.  I would like at least 1 food. What do you think?",Stating specific needs for water and food and seeking agreement
casino,161,5,mturk_agent_2,train,How about you take two water and 1 food and 2 firewood?,Proposing a distribution of supplies
casino,161,6,mturk_agent_1,train,That's kind of what I was thinking.  That would work for me.,Agreeing with the proposed distribution
casino,161,7,mturk_agent_2,train,"OK, great, I forgot my fishing pole so the extra food will really help!",Explaining the need for extra food due to forgetting a fishing pole
casino,161,8,mturk_agent_1,train,The extra firewood will help out keeping the family warm in case the temperature drops.,Explaining the benefit of extra firewood for warmth
casino,161,9,mturk_agent_2,train,"OK, perfect, I think we have reached a good deal🙂",Confirming that a good deal has been reached
casino,73,0,mturk_agent_1,train,"Hi, How are you?",Initiate conversation and establish rapport
casino,73,1,mturk_agent_2,train,Good how are things?,Respond to greeting and reciprocate inquiry
casino,73,2,mturk_agent_1,train,yeah. going good.,Confirm well-being and provide a positive update
casino,73,3,mturk_agent_2,train,good to hear,Acknowledge and express gladness
casino,73,4,mturk_agent_1,train,How about the deal?,Transition to discussing the deal
casino,73,5,mturk_agent_2,train,Sure. My kids are really looking forward to this camping trip but one has special needs and he has to have a specific diet. I am fairly flexible on the water and firewood but food is a must have for me.,Explain personal needs and priorities for the deal
casino,73,6,mturk_agent_1,train,"Okay. then I'll choose 2 food, 2 firewood and 1 water",Propose a specific allocation of resources
casino,73,7,mturk_agent_2,train,You want two food or you're allowing me to have 2 food?,Seek clarification on the proposed allocation
casino,73,8,mturk_agent_1,train,I want 2 food,Clarify own preference for the allocation
casino,73,9,mturk_agent_2,train,My kids need the food. If you allow me to have two food I'll give you all the firewood,Negotiate by emphasizing personal needs and offering a trade
casino,73,10,mturk_agent_1,train,"okay then I'll choose 1 food 3 firewood, and 2 water",Adjust proposal to accommodate the other party's needs
casino,73,11,mturk_agent_2,train,It's a bit skewed towards you with all those items isn't it? If you want two waters then I'll need 3 food and one water. You can have all 3 firewood,Express concern about fairness and propose a counter-offer
casino,73,12,mturk_agent_1,train,"Okay then I'll choose 0 food 3 firewood, and 2 water. you choose 3 food, 0 firewood and 1 water",Agree to a revised allocation that addresses fairness concerns
casino,538,0,mturk_agent_1,train,Hello! How are you doing?,Greeting and initiating conversation
casino,538,1,mturk_agent_2,train,I'm good. How about letting me get the 2 packages of firewood and 2 waters.,Responding to greeting and making a request
casino,538,2,mturk_agent_1,train,"I kinda need some firewood too. I'm totally good with the water, tho. How about I give you 1 firewoods, and give you three waters?",Expressing a need and making a counter-offer
casino,538,3,mturk_agent_2,train,That sounds good but I need two foods please.,Agreeing partially and making an additional request
casino,538,4,mturk_agent_1,train,Hmm. :( How about I get 2 food and you get 1? That way it'll be slightly more equal,Proposing a compromise
casino,538,5,mturk_agent_2,train,Since you are getting two firewoods I need two foods Let's deal on this.,Stating a condition and pushing for a deal
casino,538,6,mturk_agent_1,train,"Ok. Then how about I get two waters. I need the food, too. I got four mouths to feed.",Explaining personal need and making a new offer
casino,538,7,mturk_agent_2,train,You can have 1 water.,Limiting the offer
casino,538,8,mturk_agent_1,train,"Ok. So then let's see. 2 firewood for me, 1 food for me, 1 water for me. 1 firewood for you. 2 food for you. 2 water for you. Does that sound good?",Summarizing the proposed deal for confirmation
casino,538,9,mturk_agent_2,train,That's a deal.,Agreeing to the deal
casino,519,0,mturk_agent_2,train,Hello,Greeting
casino,519,1,mturk_agent_1,train,Hi can I ask what camping supplies you most need?,Initiate negotiation
casino,519,2,mturk_agent_2,train,I would like the 3 food packages because my sister forgot to pack any food items for the trip. You can have all the water and firewood.,State needs and offer a trade
casino,519,3,mturk_agent_1,train,Oh no!  I have my daughter with me and she really likes to eat.  I was hoping to get at least some of the food.  Do you need water or firewood more?,Express concern and inquire about needs
casino,519,4,mturk_agent_2,train,"I'm sure we can come to some compromise. I know my sister and I want to make s'mores in the evening. How about I get 2 food and 1 firewood, 1 water and you get the rest?",Propose a compromise
casino,519,5,mturk_agent_1,train,I love s'mores.  Food is my number one concern though.  If I'm only getting 1 of the food I really need all of the water.  How does that sound?,Express preference and counter-propose
casino,519,6,mturk_agent_2,train,So I get only 3 packages? 2 food and 1 firewood?,Seek clarification
casino,519,7,mturk_agent_1,train,Do you need more firewood?  I could compromise there.,Offer flexibility
casino,519,8,mturk_agent_2,train,How about I get 2 food and 2 firewood? You can get all the water plus 1 food and 1 firewood?,Propose a revised compromise
casino,519,9,mturk_agent_1,train,Yes that sounds fair.  Deal.,Agree to the proposal
casino,111,0,mturk_agent_2,train,"Hello, what is your preference for supplies?  I would prefer to have as much extra firewood as possible, but am relatively indifferent to the rest.",Initiate conversation and state preference for supplies
casino,111,1,mturk_agent_1,train,yes we have to supply more how much you want,Confirm willingness to supply and ask for specific quantities
casino,111,2,mturk_agent_2,train,"I would like 3 firewood, and 2 food.  You can have 1 food and all of the water.",Specify desired quantities of firewood and food  and offer remaining supplies
casino,111,3,mturk_agent_1,train,oh okay I will send you what are the materials you have,Acknowledge and request a list of materials the other party has
casino,111,4,mturk_agent_2,train,"I already have a good supply of fresh water from the lake I will be camping by, and can hunt for some food but not all.  What are you in need of?",Explain current supply situation and inquire about the other party's needs
