dataset,dialogue_id,utterance_idx,speaker,utterance,gpt-4o_speaker_intention,Salary,Position,Weekly holiday,Workplace,Company
ji,88965a2e-1d6e-11e9-a44d-6c96cfdf0295,4,recruiter,What salary?,Inquire about the expected salary,35.0,Designer,4.0,Beijing,Apple
ji,88965a2e-1d6e-11e9-a44d-6c96cfdf0295,5,recruiter,And where you looking to go?,Inquire about the desired job location,35.0,Designer,4.0,Beijing,Apple
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,0,recruiter,I would like to propose,To propose a job offer or negotiation,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,1,worker,50/hr,To state a desired hourly rate,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,2,recruiter,yes that's good salary,To agree with the proposed salary,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,3,worker,I am glad that you agree,To express satisfaction with the recruiter's agreement,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,4,recruiter,how about work in sales,To suggest a job role in sales,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,5,worker,I am good in sales 30,To express competence in sales and propose a new hourly rate,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,6,recruiter,holiday 2 days a week,To propose a holiday schedule,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,7,worker,how about 4 a week,To negotiate for more holidays,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,8,recruiter,i can do 3,To counter-offer with a compromise on holidays,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,9,worker,I believe that i am an asset to your company. I would like to meet you at 4,To assert value to the company and propose a meeting time,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,10,recruiter,with workplce bejing,To propose a workplace location,35.0,Engineer,4.0,Tokyo,Google
ji,8898db46-1d6e-11e9-8ea0-6c96cfdf0295,11,worker,HOW ABOUT sydney,To suggest an alternative workplace location,35.0,Engineer,4.0,Tokyo,Google
ji,88997de4-1d6e-11e9-8208-6c96cfdf0295,0,recruiter,Hello!  I've got a great job available for you as a Designer.  Any interest?,To inform the worker about a job opportunity and gauge their interest.,28.0,Manager,3.0,Sydney,Apple
ji,88997de4-1d6e-11e9-8208-6c96cfdf0295,1,worker,"I am interested, but I would like to know the salary.",To express interest in the job while seeking information about the salary.,28.0,Manager,3.0,Sydney,Apple
ji,88997de4-1d6e-11e9-8208-6c96cfdf0295,2,recruiter,"It pays almost $48,000 annually.",To provide the salary information to the worker.,28.0,Manager,3.0,Sydney,Apple
ji,88997de4-1d6e-11e9-8208-6c96cfdf0295,3,recruiter,Comes with two days off each week!  lol,To highlight an additional benefit of the job in a light-hearted manner.,28.0,Manager,3.0,Sydney,Apple
ji,88997de4-1d6e-11e9-8208-6c96cfdf0295,4,worker,"I'm worth more than that.  I need it to pay $60,000.00.",To express dissatisfaction with the offered salary and state a higher salary requirement.,28.0,Manager,3.0,Sydney,Apple
ji,88997de4-1d6e-11e9-8208-6c96cfdf0295,5,recruiter,"I can get you up over $58K to start, and then we can take a look in six months.  Would that work?",To negotiate by offering a higher starting salary with a potential for review in six months.,28.0,Manager,3.0,Sydney,Apple
ji,88997de4-1d6e-11e9-8208-6c96cfdf0295,6,worker,The salary is fine.  I also want three weeks paid vacation.,To accept the salary offer while introducing a new condition regarding vacation time.,28.0,Manager,3.0,Sydney,Apple
ji,88997de4-1d6e-11e9-8208-6c96cfdf0295,7,recruiter,"I can't do that, but what I can do is keep your earnings the same and throw in a third day off each week.",To counter the worker's request by offering an alternative benefit.,28.0,Manager,3.0,Sydney,Apple
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,0,worker,Hi I would be interested in 30 dp;;ars am jpir,Express interest in a specific hourly rate,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,1,worker,I would like 30 dollars hourly,Clarify desired hourly wage,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,2,recruiter,How many days a week would you like to work?,Inquire about worker's availability,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,3,worker,with 30 discretionary/vacation days yearly,State desired vacation days,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,4,worker,I would like to work in the Tokyo office as well,Express desire to work in a specific location,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,5,recruiter,I was thinking 24.00 and hour and a higher position in the company,Propose a counteroffer with a lower wage and higher position,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,6,recruiter,You can have Tokyo office but 15 vacation days,Offer location preference with reduced vacation days,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,7,worker,I would like to be an engineer and have been offered 29 by a rival of yours,Express interest in a specific role and mention a competing offer,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,8,recruiter,I'll offer you an engineer at Amazon at the Tokyo office,Offer a position at a specific company and location,30.0,Designer,3.0,Tokyo,Amazon
ji,889abf58-1d6e-11e9-9bb3-6c96cfdf0295,9,worker,Your rival offered me a great package 29 hourly and 24 discretionary days off.  And it is tempting but I am interested in your company.,Express interest in the recruiter's company despite a tempting rival offer,30.0,Designer,3.0,Tokyo,Amazon
ji,889dd15a-1d6e-11e9-874e-6c96cfdf0295,0,recruiter,hi,Initiate conversation,25.0,Manager,4.0,Seoul,Facebook
ji,889dd15a-1d6e-11e9-874e-6c96cfdf0295,1,worker,Hello,Respond to greeting,25.0,Manager,4.0,Seoul,Facebook
ji,889dd15a-1d6e-11e9-874e-6c96cfdf0295,2,worker,I want a managing job at Amazon,Express desire for a managing job at Amazon,25.0,Manager,4.0,Seoul,Facebook
ji,889dd15a-1d6e-11e9-874e-6c96cfdf0295,3,recruiter,"sounds a bit tough, how about managing job at facebook instead",Express doubt about Amazon and suggest an alternative,25.0,Manager,4.0,Seoul,Facebook
ji,889dd15a-1d6e-11e9-874e-6c96cfdf0295,4,worker,that could work. why not amazon?,Show openness to the alternative and inquire about the reason for not choosing Amazon,25.0,Manager,4.0,Seoul,Facebook
ji,889f06ba-1d6e-11e9-98a2-6c96cfdf0295,0,worker,Hello,Initiate conversation,35.0,Designer,4.0,Tokyo,Google
ji,889f06ba-1d6e-11e9-98a2-6c96cfdf0295,1,recruiter,hi there.,Respond to greeting,35.0,Designer,4.0,Tokyo,Google
ji,889f06ba-1d6e-11e9-98a2-6c96cfdf0295,2,worker,How are you doing?,Express interest in recruiter's well-being,35.0,Designer,4.0,Tokyo,Google
ji,889f06ba-1d6e-11e9-98a2-6c96cfdf0295,3,recruiter,any interest in sales at google instead of engineering?,Inquire about worker's interest in a sales position at Google,35.0,Designer,4.0,Tokyo,Google
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,0,worker,55,To state a numerical value  possibly related to salary,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,1,worker,I propose a salary of 55,To propose a specific salary amount,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,2,recruiter,Would you accept a manager position,To inquire about the worker's interest in a managerial position,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,3,worker,Yes I would,To express willingness to accept a managerial position,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,4,recruiter,How about working at Amazon instead of google?,To suggest a change in the company of employment,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,5,worker,I would open to that but would need 60,To express openness to the suggestion with a condition of higher salary,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,6,recruiter,I can't be very flexible on the salary,To communicate limitations on salary flexibility,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,7,worker,what's the most you can offer,To inquire about the maximum salary offer,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,8,recruiter,50,To state the maximum salary offer,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,9,worker,I need more money to live in tokyo,To express a need for a higher salary due to living expenses in Tokyo,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,10,recruiter,How about the same thing in Seoul?,To propose an alternative location with the same offer,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,11,worker,I still need more.,To reiterate the need for a higher salary,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,12,recruiter,Would you take a pay cut for the other cities,To inquire if the worker would accept a lower salary for other locations,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,13,worker,no I wouldn't unless the benefits were considerably more,To decline the offer unless additional benefits are provided,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,14,worker,"I could work for google at 50, as a manager, with another week of vacation",To propose a counter-offer with specific conditions,50.0,Manager,2.0,Seoul,Amazon
ji,889fb358-1d6e-11e9-9031-6c96cfdf0295,15,recruiter,How about Sales at google?,To suggest a different job role at Google,50.0,Manager,2.0,Seoul,Amazon
ji,88a23206-1d6e-11e9-bb0e-6c96cfdf0295,0,worker,I have a position in sales available.,To inform about a job position availability.,30.0,Sales,3.0,Tokyo,Apple
ji,88a23206-1d6e-11e9-bb0e-6c96cfdf0295,1,worker,oops...,To acknowledge a mistake or error in the previous statement.,30.0,Sales,3.0,Tokyo,Apple
ji,88a23206-1d6e-11e9-bb0e-6c96cfdf0295,2,worker,Do you have any sales positions available?,To inquire about the availability of sales positions.,30.0,Sales,3.0,Tokyo,Apple
ji,88a23206-1d6e-11e9-bb0e-6c96cfdf0295,3,recruiter,"Sales would be the best position, at either Google or Apple",To suggest potential job positions at specific companies.,30.0,Sales,3.0,Tokyo,Apple
ji,88a23206-1d6e-11e9-bb0e-6c96cfdf0295,4,worker,Apple is what I am interested in,To express interest in a specific company.,30.0,Sales,3.0,Tokyo,Apple
ji,88a23206-1d6e-11e9-bb0e-6c96cfdf0295,5,recruiter,What type of salary are you looking for?,To inquire about the worker's salary expectations.,30.0,Sales,3.0,Tokyo,Apple
ji,88a23206-1d6e-11e9-bb0e-6c96cfdf0295,6,worker,6 days per week,To specify desired working days per week.,30.0,Sales,3.0,Tokyo,Apple
ji,88a23206-1d6e-11e9-bb0e-6c96cfdf0295,7,worker,$50/hour :),To specify desired hourly wage.,30.0,Sales,3.0,Tokyo,Apple
ji,88a2d0a6-1d6e-11e9-9e68-6c96cfdf0295,0,worker,"hi,iam looking for a salary around 45",Expressing a salary expectation,50.0,Manager,4.0,Tokyo,Facebook
ji,88a2d0a6-1d6e-11e9-9e68-6c96cfdf0295,1,recruiter,That is doable. Would you be willing to work in Seoul for that salary?,Confirming the salary is possible and inquiring about willingness to work in a specific location,50.0,Manager,4.0,Tokyo,Facebook
ji,88a2d0a6-1d6e-11e9-9e68-6c96cfdf0295,2,worker,with all my experience you will be glad you made a good choice.,Asserting confidence in their value and the decision to hire them,50.0,Manager,4.0,Tokyo,Facebook
ji,88a36d54-1d6e-11e9-9694-6c96cfdf0295,0,recruiter,Hi,Initiate conversation,41.0,Manager,6.0,Beijing,Google
ji,88a36d54-1d6e-11e9-9694-6c96cfdf0295,1,worker,Hi,Respond to greeting,41.0,Manager,6.0,Beijing,Google
ji,88a36d54-1d6e-11e9-9694-6c96cfdf0295,2,recruiter,How are u doing?,Inquire about worker's well-being,41.0,Manager,6.0,Beijing,Google
ji,88a36d54-1d6e-11e9-9694-6c96cfdf0295,3,worker,good you,Respond to inquiry and reciprocate question,41.0,Manager,6.0,Beijing,Google
ji,88a36d54-1d6e-11e9-9694-6c96cfdf0295,4,recruiter,"I am good, how would u like a sales job?",Express interest in offering a sales job,41.0,Manager,6.0,Beijing,Google
ji,88a5881e-1d6e-11e9-b296-6c96cfdf0295,0,worker,I'm looking for a sales job at Google,Expressing a desire to find a sales job at Google,35.0,Sales,3.0,Sydney,Google
ji,88a5881e-1d6e-11e9-b296-6c96cfdf0295,1,worker,A google or apple designer job would also work,Indicating flexibility and openness to a designer job at Google or Apple,35.0,Sales,3.0,Sydney,Google
ji,88a5881e-1d6e-11e9-b296-6c96cfdf0295,2,recruiter,Manager or Sales?,Seeking clarification on the specific job role the worker is interested in,35.0,Sales,3.0,Sydney,Google
ji,88a5881e-1d6e-11e9-b296-6c96cfdf0295,3,recruiter,Sales at Google?,Confirming the worker's interest in a sales position at Google,35.0,Sales,3.0,Sydney,Google
ji,88a5881e-1d6e-11e9-b296-6c96cfdf0295,4,recruiter,That works for me,Expressing agreement or acceptance of the worker's job preference,35.0,Sales,3.0,Sydney,Google
ji,88a5881e-1d6e-11e9-b296-6c96cfdf0295,5,worker,Yes sales at google,Confirming interest in a sales position at Google,35.0,Sales,3.0,Sydney,Google
ji,88a96042-1d6e-11e9-92d2-6c96cfdf0295,0,worker,Hi,To greet the recruiter,30.0,Designer,2.0,Beijing,Facebook
ji,88a96042-1d6e-11e9-92d2-6c96cfdf0295,1,worker,How are you?,To inquire about the recruiter's well-being,30.0,Designer,2.0,Beijing,Facebook
ji,88a96042-1d6e-11e9-92d2-6c96cfdf0295,2,worker,I am looking for a designers position,To express the desire to find a designer position,30.0,Designer,2.0,Beijing,Facebook
ji,88a96042-1d6e-11e9-92d2-6c96cfdf0295,3,worker,In Beijing,To specify the location preference for the job,30.0,Designer,2.0,Beijing,Facebook
ji,88a96042-1d6e-11e9-92d2-6c96cfdf0295,4,worker,Are you there?,To check if the recruiter is present and attentive,30.0,Designer,2.0,Beijing,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,0,worker,Hello,Initiate conversation,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,1,recruiter,50 would need to be the salary,State salary requirement,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,2,worker,Okay what else?,Inquire about additional conditions,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,3,worker,I want sales at Google,Express desire for a sales position at Google,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,4,worker,In Seoul,Specify location preference,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,5,recruiter,weekly holiday at 4 days,Offer a condition of a 4-day workweek,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,6,worker,yes,Agree to the offered condition,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,7,recruiter,I would prefer beijing if possible,Express preference for a different location,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,8,worker,Not possible,Reject the location change,50.0,Designer,4.0,Seoul,Facebook
ji,88adb412-1d6e-11e9-ba7b-6c96cfdf0295,9,recruiter,what about facebook instead of google,Suggest an alternative company,50.0,Designer,4.0,Seoul,Facebook
ji,88ae6dda-1d6e-11e9-bc49-6c96cfdf0295,0,recruiter,Hello what position are you looking for?,To inquire about the specific position the worker is interested in.,35.0,Designer,2.0,Tokyo,Facebook
ji,88ae6dda-1d6e-11e9-bc49-6c96cfdf0295,1,worker,"Hi , I am lookong for a job as an Amazon designer in Tokyo",To express interest in a job as an Amazon designer in Tokyo.,35.0,Designer,2.0,Tokyo,Facebook
ji,88ae6dda-1d6e-11e9-bc49-6c96cfdf0295,2,recruiter,And how much are you looking for salary,To inquire about the worker's salary expectations.,35.0,Designer,2.0,Tokyo,Facebook
ji,88ae6dda-1d6e-11e9-bc49-6c96cfdf0295,3,worker,I would need to make at least $20 per hour,To state the minimum salary requirement of $20 per hour.,35.0,Designer,2.0,Tokyo,Facebook
ji,88ae6dda-1d6e-11e9-bc49-6c96cfdf0295,4,recruiter,What weekly holidays do you request,To inquire about the worker's preferred weekly holidays.,35.0,Designer,2.0,Tokyo,Facebook
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,0,worker,I am hoping to find something that can help me establish some roots.,Expressing a desire to find a stable and long-term opportunity,31.0,Manager,4.0,Sydney,Google
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,1,recruiter,Hi. Is Tokyo the only choice for you,Inquiring about the worker's location preferences,31.0,Manager,4.0,Sydney,Google
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,2,worker,I'd happily try Sydney.,Indicating openness to considering another location,31.0,Manager,4.0,Sydney,Google
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,3,recruiter,Salary flexible to achieve location?,Checking if the worker is willing to adjust salary expectations for location preference,31.0,Manager,4.0,Sydney,Google
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,4,worker,Yes there would be a little flexibility there. But not too much.,Agreeing to some salary flexibility but setting limits,31.0,Manager,4.0,Sydney,Google
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,5,recruiter,vacation time flexible or most important?,Asking about the worker's flexibility regarding vacation time,31.0,Manager,4.0,Sydney,Google
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,6,worker,Quite flexible.,Indicating flexibility with vacation time,31.0,Manager,4.0,Sydney,Google
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,7,recruiter,Most important priority you'd like?,Inquiring about the worker's top priority,31.0,Manager,4.0,Sydney,Google
ji,88afabbe-1d6e-11e9-8c87-6c96cfdf0295,8,worker,Workplace.,Stating that the workplace is the top priority,31.0,Manager,4.0,Sydney,Google
ji,88b04f92-1d6e-11e9-bf0a-6c96cfdf0295,0,worker,Hi,To initiate the conversation,35.0,Engineer,4.0,Sydney,Google
ji,88b04f92-1d6e-11e9-bf0a-6c96cfdf0295,1,recruiter,Sydney would be great,To express a preference for Sydney,35.0,Engineer,4.0,Sydney,Google
ji,88b04f92-1d6e-11e9-bf0a-6c96cfdf0295,2,worker,What about an engineer job with google?,To inquire about the possibility of an engineering job at Google,35.0,Engineer,4.0,Sydney,Google
ji,88b22498-1d6e-11e9-871d-6c96cfdf0295,0,worker,hi,initiate conversation,35.0,Manager,4.0,Seoul,Amazon
ji,88b22498-1d6e-11e9-871d-6c96cfdf0295,1,recruiter,WOULD YOU ACCEPT MY PROPOSAL,seek confirmation or agreement,35.0,Manager,4.0,Seoul,Amazon
ji,88b22498-1d6e-11e9-871d-6c96cfdf0295,2,worker,i would like to work in sales at amazon,express desire for a specific job role,35.0,Manager,4.0,Seoul,Amazon
ji,88b22498-1d6e-11e9-871d-6c96cfdf0295,3,recruiter,WHAT ARE YOUR QUALIFICATIONS,request information about qualifications,35.0,Manager,4.0,Seoul,Amazon
ji,88b22498-1d6e-11e9-871d-6c96cfdf0295,4,worker,what do you mean?,seek clarification on the previous question,35.0,Manager,4.0,Seoul,Amazon
ji,88b22498-1d6e-11e9-871d-6c96cfdf0295,5,recruiter,WHY WOULD YOU WANT TO WORK THERE,request reasoning for the worker's interest,35.0,Manager,4.0,Seoul,Amazon
ji,88b36918-1d6e-11e9-8459-6c96cfdf0295,0,recruiter,Hello,To initiate the conversation,40.0,Designer,2.0,Sydney,Apple
ji,88b36918-1d6e-11e9-8459-6c96cfdf0295,1,worker,Does it pay more?,To inquire about the salary increase,40.0,Designer,2.0,Sydney,Apple
ji,88b36918-1d6e-11e9-8459-6c96cfdf0295,2,worker,I'm here,To confirm presence and readiness to engage in conversation,40.0,Designer,2.0,Sydney,Apple
ji,88b36918-1d6e-11e9-8459-6c96cfdf0295,3,recruiter,is 33 good for you?,To propose a salary offer,40.0,Designer,2.0,Sydney,Apple
ji,88b36918-1d6e-11e9-8459-6c96cfdf0295,4,worker,"That's a little low, How about 40",To negotiate for a higher salary,40.0,Designer,2.0,Sydney,Apple
